2200,1000,-1400,1000,-1400,1000,-2100,0,4061000.0
1100,0,3000,0,3000,0,3000,0,-500000.0
-1100,1000,-100,1000,-800,1000,-700,100,2840000.0
500,1000,-900,1000,-100,0,3000,0,1143300.0
200,0,3000,0,3000,0,3000,0,265300.0
500,1000,-100,1000,-200,1000,-800,0,350000.0
-200,1000,-400,1000,-700,800,200,0,1000000.0
-300,1000,-100,0,3000,0,3000,0,520000.0
-800,0,3000,0,3000,0,3000,0,1023000.0
-500,1000,-500,1000,-600,1000,-600,0,1390000.0
200,0,3000,0,3000,0,3000,0,30000.0
-300,0,3000,0,3000,0,3000,0,450000.0
-500,0,3000,0,3000,0,3000,0,650000.0
400,0,3000,0,3000,0,3000,0,-350000.0
0,1000,0,1000,-100,1000,-400,0,400000.0
400,0,3000,0,3000,0,3000,0,-210500.0
0,0,3000,0,3000,0,3000,0,50000.0
0,1000,-200,700,200,0,3000,0,150000.0
-100,1000,-300,1000,-400,1000,-100,0,170000.0
100,0,3000,0,3000,0,3000,0,0.0
-400,1000,-400,1000,-1500,1000,0,0,1750000.0
0,1000,0,1000,-500,1000,-100,550,500000.0
-500,1000,-200,1000,-1100,1000,-200,0,1901200.0
400,0,3000,0,3000,0,3000,0,-300000.0
200,0,3000,0,3000,0,3000,0,-50000.0
-100,1000,-1100,1000,-400,0,3000,0,1640000.0
-700,1000,100,0,3000,0,3000,0,722400.0
0,0,3000,0,3000,0,3000,0,150000.0
-900,1000,-800,0,3000,0,3000,0,1921000.0
-900,0,3000,0,3000,0,3000,0,1000500.0
-100,1000,100,0,3000,0,3000,0,90000.0
-100,1000,100,0,3000,0,3000,0,-20000.0
100,0,3000,0,3000,0,3000,0,0.0
0,0,3000,0,3000,0,3000,0,85900.0
100,0,3000,0,3000,0,3000,0,82600.0
0,1000,0,1000,-100,0,3000,0,-64500.0
0,1000,-100,1000,-700,0,3000,0,850000.0
-100,300,200,0,3000,0,3000,0,120000.0
-1000,1000,-200,0,3000,0,3000,0,1060000.0
0,1000,-200,1000,-1400,1000,-200,0,1250000.0
100,0,3000,0,3000,0,3000,0,-20000.0
-100,1000,0,1000,-100,0,3000,0,160000.0
100,900,-100,400,0,200,0,0,-130000.0
-100,1000,-100,1000,-200,1000,-300,0,500000.0
300,0,3000,0,3000,0,3000,0,-189500.0
200,0,3000,0,3000,0,3000,0,-130900.0
0,600,100,0,3000,0,3000,0,-10000.0
-300,0,3000,0,3000,0,3000,0,400000.0
-300,1000,-800,1000,-400,1000,-200,0,1500000.0
-400,1000,-800,1000,0,0,3000,0,650000.0
0,1000,-400,1000,-300,0,3000,0,650000.0
-200,1000,-300,400,100,0,3000,0,250000.0
200,0,3000,0,3000,0,3000,0,-149800.0
0,0,3000,0,3000,0,3000,0,50000.0
-700,1000,-100,900,0,900,100,0,760000.0
-200,1000,0,1000,-400,1000,-400,200,710000.0
-200,1000,-200,1000,-200,1000,-200,0,760000.0
-600,0,3000,0,3000,0,3000,0,660000.0
100,0,3000,0,3000,0,3000,0,-40000.0
-500,1000,-500,0,3000,0,3000,0,870000.0
-800,1000,-600,1000,0,1000,0,0,1460000.0
0,1000,-100,0,3000,0,3000,0,100000.0
-700,1000,-300,1000,-700,1000,-300,100,1940000.0
-400,1000,-400,0,3000,0,3000,0,850000.0
0,1000,-200,1000,-300,1000,-300,0,560000.0
-700,0,3000,0,3000,0,3000,0,750000.0
100,0,3000,0,3000,0,3000,0,-38500.0
-100,0,3000,0,3000,0,3000,0,150000.0
-100,1000,-300,0,3000,0,3000,0,350000.0
-100,1000,0,1000,-300,1000,-200,0,150000.0
0,1000,-100,1000,0,0,3000,0,-20000.0
0,1000,100,0,3000,0,3000,0,-50000.0
-500,1000,-400,350,-100,0,3000,0,950000.0
200,0,3000,0,3000,0,3000,0,-150000.0
200,0,3000,0,3000,0,3000,0,-150000.0
-700,1000,-200,1000,-900,800,100,0,1850000.0
0,0,3000,0,3000,0,3000,0,77400.0
-100,1000,-400,1000,-400,1000,-400,0,500000.0
-300,1000,0,1000,-900,1000,-100,0,760000.0
-500,1000,0,1000,-500,0,3000,0,881000.0
100,1000,-600,1000,-700,1000,0,0,900000.0
-600,1000,-500,1000,0,0,3000,0,1050800.0
-200,1000,100,0,3000,0,3000,0,100000.0
-200,1000,-400,1000,-400,1000,-200,0,750000.0
-100,1000,-200,0,3000,0,3000,0,250000.0
-200,1000,0,1000,-100,1000,-1000,600,620000.0
200,0,3000,0,3000,0,3000,0,-100000.0
-600,1000,200,0,3000,0,3000,0,370000.0
-200,0,3000,0,3000,0,3000,0,250000.0
-300,950,0,0,3000,0,3000,0,360000.0
0,1000,-100,1000,-100,0,3000,0,50000.0
-200,900,0,800,100,0,3000,0,220000.0
0,1000,0,1000,-300,1000,-100,0,300000.0
-700,0,3000,0,3000,0,3000,0,750000.0
-200,1000,-400,1000,0,1000,100,0,254000.0
-200,1000,0,1000,-500,0,3000,0,350000.0
-600,1000,-400,0,3000,0,3000,0,950000.0
0,0,3000,0,3000,0,3000,0,50000.0
100,0,3000,0,3000,0,3000,0,-50000.0
-100,1000,-400,1000,-200,0,3000,0,650000.0
-100,0,3000,0,3000,0,3000,0,150000.0
200,0,3000,0,3000,0,3000,0,-140000.0
100,700,0,700,-500,700,-700,200,0.0
-500,1000,0,0,3000,0,3000,0,550000.0
0,0,3000,0,3000,0,3000,0,50000.0
100,0,3000,0,3000,0,3000,0,0.0
0,1000,-100,1000,-100,0,3000,0,50000.0
0,1000,-100,800,100,0,3000,0,-30000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-300,1000,-100,1000,-1000,1000,-200,250,1335000.0
0,150,-400,50,100,0,3000,0,30000.0
100,1000,-500,1000,-200,0,3000,0,400000.0
0,1000,-300,1000,-300,1000,-100,0,550000.0
-100,1000,100,0,3000,0,3000,0,60000.0
-400,1000,-500,0,3000,0,3000,0,750000.0
0,1000,0,1000,-300,1000,-600,0,250000.0
