200,1000,-1500,1000,-1100,0,3000,0,4860300.0
-1200,1000,-600,1000,-900,1000,-1000,0,3850000.0
-200,1000,-1200,1000,-200,0,3000,0,1982000.0
-200,1000,-700,0,3000,0,3000,0,2150000.0
-300,1000,0,1000,-300,1000,-900,0,1450000.0
400,0,3000,0,3000,0,3000,0,-140000.0
0,0,3000,0,3000,0,3000,0,100100.0
-900,1000,-400,1000,0,1000,-1300,0,2350000.0
-400,1000,0,200,-600,0,3000,0,830000.0
-200,100,-100,0,3000,0,3000,0,390000.0
-500,1000,-700,800,200,0,3000,0,1225000.0
300,1000,-700,0,3000,0,3000,0,630000.0
-500,1000,-400,1000,-1000,1000,-400,0,2357500.0
-500,1000,100,1000,-800,400,-100,0,1263500.0
-1300,1000,-2900,1000,0,1000,-900,0,4803800.0
-2000,300,-500,0,3000,0,3000,0,2140000.0
-400,0,3000,0,3000,0,3000,0,550000.0
-100,1000,-400,1000,-1200,1000,-400,0,2100000.0
-1100,1000,-400,700,-100,700,-900,0,1400000.0
200,0,3000,0,3000,0,3000,0,0.0
300,0,3000,0,3000,0,3000,0,-150000.0
200,0,3000,0,3000,0,3000,0,-100000.0
100,1000,-500,0,3000,0,3000,0,50000.0
100,1000,-100,1000,-300,1000,-800,0,1260000.0
-600,1000,-100,1000,-400,0,3000,0,1210000.0
0,1000,0,1000,-100,1000,-500,0,490000.0
-200,200,100,200,-800,200,-100,0,240000.0
-100,800,200,800,-700,800,-400,500,180000.0
-200,1000,-200,0,3000,0,3000,0,438500.0
0,1000,-100,1000,-600,1000,-400,0,700000.0
-200,1000,-1100,1000,-1000,1000,-200,0,2350000.0
300,0,3000,0,3000,0,3000,0,-190000.0
0,0,3000,0,3000,0,3000,0,81600.0
-700,1000,-200,1000,-300,1000,-300,0,1450000.0
100,1000,-1100,0,3000,0,3000,0,700000.0
-200,1000,100,1000,-1300,1000,0,0,1250000.0
-200,1000,-500,1000,0,1000,-500,0,900000.0
-100,0,3000,0,3000,0,3000,0,200000.0
0,0,3000,0,3000,0,3000,0,150000.0
400,0,3000,0,3000,0,3000,0,-250000.0
-300,1000,-300,1000,-500,800,-300,0,1110000.0
300,600,-400,0,3000,0,3000,0,-170000.0
-100,0,3000,0,3000,0,3000,0,280000.0
-900,1000,-500,200,-400,0,3000,0,1110000.0
-400,1000,100,0,3000,0,3000,0,500000.0
200,0,3000,0,3000,0,3000,0,-100000.0
-600,1000,-100,1000,-200,0,3000,0,500000.0
-100,1000,-200,1000,0,1000,-500,400,280000.0
-300,0,3000,0,3000,0,3000,0,400000.0
0,0,3000,0,3000,0,3000,0,50000.0
-900,100,200,0,3000,0,3000,0,940000.0
-200,1000,-500,1000,100,0,3000,0,879300.0
100,1000,-600,1000,-200,1000,-200,0,500000.0
100,0,3000,0,3000,0,3000,0,50000.0
200,0,3000,0,3000,0,3000,0,-100000.0
200,0,3000,0,3000,0,3000,0,-150000.0
-500,1000,200,0,3000,0,3000,0,460000.0
-100,1000,-300,1000,-900,0,3000,0,850000.0
100,400,-200,400,-400,0,3000,0,40000.0
300,1000,-300,1000,-100,1000,-200,0,0.0
0,1000,-100,1000,-300,1000,-300,500,150000.0
-400,1000,-100,0,3000,0,3000,0,450000.0
-600,200,0,200,-100,0,3000,0,680000.0
-400,1000,-200,1000,-900,0,3000,0,889500.0
0,0,3000,0,3000,0,3000,0,150000.0
-600,1000,-100,200,200,0,3000,0,760000.0
300,0,3000,0,3000,0,3000,0,-200000.0
-400,0,3000,0,3000,0,3000,0,580000.0
0,0,3000,0,3000,0,3000,0,200000.0
200,0,3000,0,3000,0,3000,0,-150000.0
-900,0,3000,0,3000,0,3000,0,1019800.0
-200,1000,-600,1000,-700,1000,-800,0,2100000.0
-100,1000,-300,1000,-1800,1000,-500,0,2511600.0
0,0,3000,0,3000,0,3000,0,210000.0
200,0,3000,0,3000,0,3000,0,-50000.0
-700,0,3000,0,3000,0,3000,0,760200.0
-900,1000,-200,1000,-1000,100,200,0,1820000.0
-500,0,3000,0,3000,0,3000,0,701300.0
200,1000,-200,1000,-1100,1000,-100,0,550000.0
100,400,0,400,-700,0,3000,0,50000.0
-200,1000,-500,0,3000,0,3000,0,950000.0
-200,400,-200,0,3000,0,3000,0,250000.0
100,1000,0,1000,-500,1000,-600,0,400000.0
-200,1000,-100,1000,0,1000,-1000,0,350000.0
