200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,683530000.0
100,1000,-1000,1000,-200,1000,0,1000,300,1000,300,1000,-800,1000,-800,1000,-200,1000,-500,300,300,0,3000,0,683670000.0
-300,1000,100,1000,0,1000,0,1000,-200,1000,200,1000,-600,1000,-1400,1000,-700,600,0,0,3000,0,3000,0,683550000.0
-1400,1000,-200,1000,-100,1000,100,1000,-100,1000,-500,1000,-300,1000,200,1000,-300,1000,-600,1000,100,1000,-800,200,684810000.0
-100,1000,-300,1000,-1000,1000,-300,1000,100,800,-200,800,0,800,-400,800,0,800,100,800,-300,800,-300,0,686270000.0
-600,1000,-500,1000,300,1000,200,1000,0,1000,-100,1000,-100,1000,-800,1000,-500,1000,-200,1000,0,300,400,0,687600000.0
-200,1000,200,1000,-100,1000,-100,1000,-100,1000,-200,1000,300,1000,-200,1000,-700,1000,200,0,3000,0,3000,0,689269000.0
0,800,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689510000.0
-100,1000,-100,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688260000.0
-700,1000,0,1000,100,1000,0,1000,-300,1000,100,1000,-100,1000,-200,0,3000,0,3000,0,3000,0,3000,0,687750000.0
-900,1000,-100,1000,-600,1000,-300,1000,-200,1000,200,1000,-1000,1000,200,1000,-100,1000,-400,1000,0,1000,-400,500,689550000.0
100,1000,-400,1000,-600,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689949400.0
-100,1000,-300,1000,-100,1000,-300,1000,100,1000,-100,1000,-200,1000,-500,1000,200,1000,-300,0,3000,0,3000,0,690600000.0
-600,1000,100,1000,-100,1000,200,1000,100,1000,-100,1000,-100,1000,100,1000,300,1000,-600,1000,-300,0,3000,0,691840000.0
200,1000,-100,1000,-300,1000,400,1000,-400,1000,-300,1000,-200,1000,-700,1000,-600,1000,0,0,3000,0,3000,0,693100000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693218600.0
-300,1000,100,1000,-300,1000,-200,1000,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693910000.0
-1200,800,300,600,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694160000.0
200,1000,-100,800,200,800,-200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693510000.0
100,1000,-200,1000,0,1000,200,1000,100,1000,100,1000,200,1000,100,1000,100,1000,-400,1000,-600,1000,-200,300,693990000.0
100,1000,200,1000,-100,1000,100,1000,0,1000,-200,1000,-900,800,100,0,3000,0,3000,0,3000,0,3000,0,694320000.0
0,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694001000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692170000.0
-200,1000,-500,1000,-500,1000,-500,600,200,600,100,600,-200,600,100,600,200,0,3000,0,3000,0,3000,0,693600000.0
-200,1000,-100,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693820000.0
-100,1000,-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692706300.0
100,1000,-600,1000,100,1000,200,1000,100,1000,-200,1000,0,1000,-200,1000,-100,1000,-200,1000,0,1000,-100,0,692300000.0
-200,1000,100,1000,100,1000,100,1000,-500,1000,0,1000,-100,1000,-200,1000,-100,1000,0,1000,-100,0,3000,0,692929200.0
-500,300,300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693200000.0
200,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691900000.0
0,1000,-300,1000,-100,1000,-600,1000,0,1000,100,1000,-500,1000,100,1000,-600,1000,0,0,3000,0,3000,0,692030000.0
0,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692050000.0
-400,1000,-100,1000,-300,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691276900.0
0,1000,-500,1000,100,1000,-300,1000,100,1000,300,1000,-200,1000,-200,1000,100,1000,-100,1000,-400,1000,0,0,691400000.0
-300,1000,100,1000,-500,1000,200,1000,-200,1000,200,1000,100,1000,-900,1000,0,0,3000,0,3000,0,3000,0,693130700.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692100000.0
200,190,200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691262000.0
-100,1000,-300,1000,-200,1000,-500,1000,-100,1000,-100,1000,200,1000,-200,0,3000,0,3000,0,3000,0,3000,0,691700000.0
-300,1000,100,1000,200,1000,-400,1000,0,1000,200,1000,200,800,100,800,100,800,-100,800,200,800,0,0,691740000.0
-100,1000,0,1000,-300,1000,-100,1000,100,1000,200,1000,-700,1000,200,1000,-100,1000,200,1000,-100,1000,-200,0,692959600.0
0,1000,100,1000,-400,1000,-100,1000,100,700,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693440700.0
100,1000,100,1000,100,1000,200,1000,-300,1000,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693321900.0
400,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692400000.0
-1200,1000,-200,1000,-200,1000,-400,1000,-500,1000,-300,1000,100,900,200,900,-100,900,-100,0,3000,0,3000,0,693780000.0
-300,1000,-200,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693800000.0
-200,1000,0,1000,-200,1000,200,100,200,100,200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693120000.0
-100,1000,-100,300,300,100,100,100,100,100,-100,100,-200,100,-100,0,3000,0,3000,0,3000,0,3000,0,692760000.0
-200,1000,-300,900,200,800,-300,800,0,700,200,600,0,600,-200,600,100,600,-400,600,100,0,3000,0,692840000.0
-200,1000,100,1000,100,1000,100,1000,-600,1000,0,1000,0,1000,100,0,3000,0,3000,0,3000,0,3000,0,693150000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693210000.0
300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692400000.0
-200,800,-200,800,-400,800,-100,800,0,500,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691450000.0
-500,1000,-300,1000,-400,1000,100,1000,0,1000,-200,1000,-100,1000,200,1000,-100,1000,0,0,3000,0,3000,0,691600000.0
-100,1000,0,1000,-100,1000,100,1000,-300,1000,-400,1000,-400,1000,200,1000,-100,1000,-100,1000,200,620,-200,220,691940000.0
-300,1000,0,1000,0,1000,-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692700000.0
300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692310000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691700000.0
-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690840000.0
-600,1000,0,1000,0,1000,-300,1000,200,1000,0,1000,200,1000,-200,1000,-100,400,100,0,3000,0,3000,0,689400000.0
-200,1000,100,1000,-100,1000,-100,900,100,900,-100,900,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,690000000.0
-100,1000,-100,1000,-100,1000,100,1000,0,1000,100,1000,100,1000,0,1000,0,1000,-200,1000,-100,1000,100,0,689623800.0
-100,1000,-100,1000,100,1000,-400,1000,-100,900,-100,600,-100,400,100,400,100,300,100,300,-100,0,3000,0,689950000.0
-800,1000,-200,1000,0,400,-100,400,100,400,100,400,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,691000000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690530000.0
-100,1000,-100,1000,100,1000,-200,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690000000.0
0,1000,-200,1000,-200,100,200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689890000.0
0,1000,-100,1000,-200,1000,-200,1000,-300,1000,100,20,200,20,-300,20,0,20,100,0,3000,0,3000,0,689006000.0
100,1000,-100,1000,-100,1000,-300,1000,100,1000,100,1000,-400,1000,0,1000,-300,1000,0,300,300,0,3000,0,688640000.0
200,1000,-200,1000,-200,1000,100,1000,-100,1000,-200,200,200,100,0,100,0,0,3000,0,3000,0,3000,0,689200000.0
-100,1000,-100,1000,100,1000,-400,1000,-100,1000,100,1000,0,1000,-100,1000,-100,1000,0,0,3000,0,3000,0,689500000.0
-100,500,200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689450000.0
100,1000,-100,1000,-100,1000,-100,500,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688650000.0
-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688200000.0
-100,1000,-100,1000,-100,1000,-100,1000,0,1000,-300,1000,-200,1000,100,1000,-100,1000,100,1000,0,1000,-100,0,689200000.0
-100,1000,0,1000,-300,1000,-200,1000,0,1000,-200,800,0,800,-200,800,100,800,100,800,0,0,3000,0,690200000.0
100,580,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690100000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689600000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689100000.0
0,1000,-100,1000,-200,1000,100,1000,-100,1000,-100,1000,-200,1000,100,0,3000,0,3000,0,3000,0,3000,0,689002000.0
-100,1000,0,1000,-200,1000,0,1000,-100,1000,-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,688700000.0
-100,1000,-100,1000,-100,1000,-100,1000,-100,1000,0,400,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,688960000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688500000.0
-100,1000,-200,1000,0,1000,0,1000,-300,1000,0,1000,-200,1000,0,0,3000,0,3000,0,3000,0,3000,0,688900000.0
0,1000,-500,1000,-100,1000,0,1000,0,1000,0,1000,100,1000,-100,800,200,200,200,0,3000,0,3000,0,689700000.0
0,1000,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689800000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689238900.0
0,200,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688760000.0
200,1000,0,1000,100,1000,0,1000,0,1000,-400,1000,-100,1000,100,1000,-300,1000,-100,1000,-700,1000,-300,0,689500000.0
0,1000,0,1000,-200,1000,-100,1000,0,1000,0,1000,-100,1000,0,1000,0,1000,0,1000,-500,1000,100,300,689850000.0
-100,1000,100,1000,0,1000,-100,800,100,300,200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690270000.0
300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689630000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689600000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,688710000.0
0,1000,100,1000,-200,1000,-300,900,100,900,-200,900,100,900,-100,900,0,900,-100,100,100,0,3000,0,688600000.0
100,1000,-100,1000,-100,1000,0,1000,0,1000,100,1000,0,1000,-200,0,3000,0,3000,0,3000,0,3000,0,689300000.0
-200,1000,100,1000,-300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689700000.0
100,490,0,490,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689200000.0
0,1000,-100,1000,-300,1000,0,1000,0,1000,0,1000,-100,1000,-200,1000,100,1000,0,1000,-200,1000,-100,0,688600000.0
0,1000,-200,1000,100,1000,0,1000,0,1000,-100,1000,0,1000,-100,1000,0,1000,-100,1000,0,1000,-100,0,688730000.0
-100,1000,-300,1000,-100,1000,-200,1000,-200,1000,0,1000,-200,1000,-100,1000,-200,1000,-100,1000,-300,1000,0,100,689190000.0
200,700,0,700,100,700,0,700,100,700,100,700,-200,700,-100,700,-100,700,-100,700,-200,0,3000,0,689100000.0
0,1000,-100,1000,0,1000,-200,1000,100,1000,-200,1000,0,1000,0,1000,-300,0,3000,0,3000,0,3000,0,689100000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689000000.0
-400,1000,0,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,689100000.0
0,1000,0,1000,0,1000,-100,1000,-200,1000,-100,1000,-100,1000,-100,1000,100,1000,-100,1000,-200,0,3000,0,689330000.0
100,1000,0,1000,-200,1000,0,1000,0,1000,-100,1000,-300,1000,-100,1000,100,1000,-100,1000,-100,1000,-100,0,690200000.0
0,1000,-500,600,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690800000.0
-100,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690410000.0
-200,1000,-300,1000,0,1000,-200,1000,-400,1000,0,1000,-200,1000,-200,1000,100,1000,-100,900,100,0,3000,0,691160000.0
100,1000,-100,1000,-200,1000,200,1000,0,1000,200,1000,100,1000,-200,1000,-100,1000,-100,400,100,0,3000,0,691847200.0
200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691920000.0
-400,1000,0,1000,-200,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692000000.0
-600,100,200,100,-100,100,0,100,100,100,-200,100,0,100,-200,100,-400,100,200,0,3000,0,3000,0,690920000.0
0,1000,-100,1000,0,1000,100,1000,-100,1000,-300,1000,-300,1000,-300,1000,-100,1000,0,1000,-100,1000,-100,0,691120000.0
0,1000,-100,1000,-100,1000,-200,1000,0,1000,-200,1000,0,1000,100,0,3000,0,3000,0,3000,0,3000,0,691704200.0
-100,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,691100000.0
0,1000,-200,1000,-200,1000,0,1000,-100,1000,-200,1000,100,1000,-200,900,0,900,100,900,0,900,-100,0,690400000.0
-200,1000,0,1000,-100,1000,-100,1000,-100,600,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690710000.0
-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690300000.0
-100,1000,-300,1000,-300,1000,-100,1000,0,1000,-100,900,-200,900,-200,900,0,900,-200,600,-100,600,0,0,690420000.0
-400,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690820000.0
-100,1000,-100,1000,0,1000,-100,1000,0,1000,-100,1000,-300,1000,0,1000,-100,1000,-400,1000,0,200,0,0,690200000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,690200000.0
100,1000,-200,1000,-100,1000,-100,1000,-500,1000,-100,1000,0,1000,-200,1000,0,1000,-200,1000,100,1000,0,0,690800000.0
100,1000,-400,1000,100,1000,-400,1000,-100,1000,-100,1000,0,500,-200,500,-100,0,3000,0,3000,0,3000,0,691350000.0
0,1000,-100,1000,-200,1000,-100,1000,-100,1000,-100,1000,-200,1000,-100,1000,0,1000,-100,1000,-200,1000,-100,0,691200000.0
-200,1000,0,1000,-400,1000,0,1000,0,1000,-200,1000,200,1000,-100,1000,0,1000,-100,1000,0,1000,-500,600,692010000.0
-100,1000,-100,1000,-100,1000,-300,1000,100,1000,-200,1000,0,1000,-200,1000,-100,0,3000,0,3000,0,3000,0,692600000.0
-200,1000,-200,1000,0,1000,0,1000,0,1000,-200,1000,0,1000,-100,1000,-100,700,-200,700,-100,700,100,0,693480000.0
-200,1000,0,1000,-100,1000,-200,1000,0,1000,-200,1000,-200,1000,-200,1000,0,1000,0,1000,-300,530,100,0,693947000.0
0,1000,-300,1000,0,1000,-100,1000,-100,1000,-300,900,0,900,0,0,3000,0,3000,0,3000,0,3000,0,694600000.0
-100,1000,100,1000,-100,1000,0,1000,-100,1000,-100,1000,-100,1000,0,1000,0,1000,0,1000,-300,1000,0,100,694500000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694600000.0
0,1000,0,1000,-100,1000,-200,1000,-200,1000,-300,1000,0,1000,-200,1000,0,1000,-200,1000,-100,1000,-300,150,694835000.0
200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694400000.0
0,1000,-300,1000,-100,1000,-200,1000,0,1000,0,900,-200,900,-100,900,0,900,0,900,0,900,-300,0,693840000.0
-100,1000,-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694200000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694000000.0
300,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693402500.0
-400,1000,-200,1000,0,1000,-100,1000,0,1000,-100,1000,-100,1000,-200,1000,0,150,0,150,-100,0,3000,0,694000000.0
-100,1000,-100,1000,-100,1000,0,1000,0,1000,-300,1000,-500,1000,-300,1000,0,1000,-100,0,3000,0,3000,0,695000000.0
-400,1000,0,1000,-100,1000,0,1000,0,800,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,695400000.0
0,1000,-100,1000,-200,1000,-100,1000,-200,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,695000000.0
100,700,0,700,100,700,-100,700,-100,700,0,700,-100,700,0,700,-100,700,0,700,0,0,3000,0,695000000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,695040000.0
0,1000,0,1000,-100,1000,0,1000,-100,1000,0,1000,-100,1000,0,1000,-200,1000,0,1000,0,0,3000,0,695000000.0
-200,1000,-100,1000,0,1000,0,1000,-100,1000,0,1000,0,1000,-100,1000,-300,1000,100,0,3000,0,3000,0,694920000.0
0,1000,0,1000,-300,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,695000000.0
0,1000,0,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694300000.0
0,1000,0,1000,-300,1000,-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693700000.0
0,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693400000.0
0,1000,-200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693100000.0
-100,1000,-200,1000,100,1000,0,1000,-100,1000,-200,1000,0,1000,0,1000,0,1000,-200,1000,0,900,0,0,693300000.0
0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693400000.0
-100,1000,0,1000,0,1000,-300,1000,-100,1000,-100,1000,-300,1000,-400,1000,0,1000,0,1000,0,1000,0,0,694000000.0
0,1000,-100,1000,100,1000,0,1000,-100,1000,0,1000,-100,1000,-100,0,3000,0,3000,0,3000,0,3000,0,694100000.0
0,1000,-100,1000,0,1000,-200,1000,0,1000,0,1000,-400,1000,0,0,3000,0,3000,0,3000,0,3000,0,693700000.0
-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693400000.0
-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693000000.0
-200,1000,-200,1000,0,1000,-300,1000,-100,1000,0,1000,0,1000,-100,1000,-200,1000,0,0,3000,0,3000,0,693300000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693000000.0
-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,692500000.0
-200,1000,-200,1000,-300,1000,0,1000,-200,1000,-100,1000,-100,1000,-300,1000,-100,1000,-300,1000,-100,1000,-100,0,693900000.0
0,1000,0,1000,-100,1000,-200,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694220000.0
0,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693700000.0
-100,1000,-300,1000,-100,1000,0,1000,-100,1000,-100,1000,-200,1000,0,1000,0,1000,-100,1000,-100,1000,100,0,693900000.0
-100,1000,-200,1000,-100,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694100000.0
-100,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693800000.0
100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693200000.0
-100,1000,-300,1000,-100,1000,-200,1000,-300,1000,-100,1000,0,1000,0,700,0,600,-100,600,0,600,0,0,693700000.0
-300,1000,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694100000.0
0,1000,-100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,694000000.0
0,1000,-100,800,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693900000.0
0,1000,-100,1000,-200,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693700000.0
-100,1000,-200,1000,0,1000,-200,1000,-200,1000,0,1000,0,0,3000,0,3000,0,3000,0,3000,0,3000,0,694000000.0
0,1000,-200,1000,-100,900,0,900,0,900,-100,900,-200,0,3000,0,3000,0,3000,0,3000,0,3000,0,693470000.0
0,1000,-100,900,100,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,3000,0,693310000.0
0,1000,-100,1000,-100,1000,0,1000,-100,1000,-100,1000,0,1000,-500,1000,-100,1000,-200,1000,-100,1000,-300,0,693310000.0
