600,0,3000,0,3000,0,3000,0,-7500.0
900,0,3000,0,3000,0,3000,0,240000.0
600,1000,0,1000,-500,1000,200,0,-1680000.0
900,1000,0,1000,800,1000,-500,0,80100.0
400,1000,-2700,400,-500,0,3000,0,2140000.0
-200,0,3000,0,3000,0,3000,0,600000.0
1000,0,3000,0,3000,0,3000,0,-600000.0
-100,0,3000,0,3000,0,3000,0,480000.0
-800,1000,-1600,1000,-1600,0,3000,0,2521000.0
200,0,3000,0,3000,0,3000,0,270000.0
-200,0,3000,0,3000,0,3000,0,300000.0
-300,1000,-1000,1000,100,0,3000,0,638200.0
-500,1000,-100,1000,-2900,0,3000,0,1376500.0
-2800,1000,200,300,200,0,3000,0,3160000.0
-500,1000,-800,1000,-1300,0,3000,0,1301300.0
-1500,1000,-800,1000,-1300,1000,-1300,0,3840000.0
-700,1000,100,1000,-900,1000,0,0,960000.0
-200,1000,0,1000,-2300,0,3000,0,345000.0
-400,0,3000,0,3000,0,3000,0,540000.0
300,1000,-700,1000,-500,1000,-700,0,300000.0
-900,1000,100,0,3000,0,3000,0,1270000.0
-800,0,3000,0,3000,0,3000,0,950000.0
-100,1000,100,1000,-1300,0,3000,0,842400.0
200,0,3000,0,3000,0,3000,0,-63200.0
-100,0,3000,0,3000,0,3000,0,171200.0
100,900,-1000,300,100,0,3000,0,20000.0
-400,1000,-400,1000,0,1000,-300,0,1200000.0
-1000,1000,0,1000,-1200,0,3000,0,1850000.0
-100,1000,0,1000,100,1000,-500,0,-3000.0
-200,600,-200,600,0,0,3000,0,290000.0
-100,200,300,0,3000,0,3000,0,320000.0
100,0,3000,0,3000,0,3000,0,116000.0
-700,200,-300,100,-300,0,3000,0,740000.0
200,0,3000,0,3000,0,3000,0,-100000.0
-900,1000,0,1000,-300,1000,-400,0,1810000.0
0,800,-200,700,100,0,3000,0,134500.0
200,0,3000,0,3000,0,3000,0,0.0
100,0,3000,0,3000,0,3000,0,30000.0
0,1000,-200,1000,-300,700,0,0,660000.0
100,650,200,150,0,0,3000,0,-80000.0
-800,1000,100,0,3000,0,3000,0,758500.0
-100,900,100,0,3000,0,3000,0,150000.0
-300,1000,-1400,1000,-400,600,100,0,2120000.0
-100,800,-200,800,0,650,-100,0,225000.0
100,0,3000,0,3000,0,3000,0,4100.0
100,900,100,900,-200,900,-200,0,210000.0
-1200,1000,-1000,1000,0,0,3000,0,1492400.0
-500,1000,-600,1000,300,0,3000,0,1170000.0
100,0,3000,0,3000,0,3000,0,10000.0
-100,1000,-400,1000,-1300,1000,200,0,1350000.0
400,0,3000,0,3000,0,3000,0,-236000.0
0,1000,-200,0,3000,0,3000,0,150000.0
100,0,3000,0,3000,0,3000,0,-50000.0
-700,1000,-300,900,-100,900,100,0,750000.0
100,600,100,0,3000,0,3000,0,-10000.0
0,0,3000,0,3000,0,3000,0,50000.0
0,700,-200,0,3000,0,3000,0,190000.0
-700,1000,-400,800,-200,800,-300,0,1176400.0
-800,1000,-300,1000,-100,0,3000,0,1100000.0
300,0,3000,0,3000,0,3000,0,-200000.0
-200,0,3000,0,3000,0,3000,0,250000.0
-400,1000,-400,0,3000,0,3000,0,350000.0
-400,0,3000,0,3000,0,3000,0,450000.0
200,0,3000,0,3000,0,3000,0,-120100.0
0,1000,-300,0,3000,0,3000,0,250000.0
-300,1000,-900,1000,0,1000,-1100,0,2000000.0
100,0,3000,0,3000,0,3000,0,0.0
-200,1000,200,200,-200,0,3000,0,170000.0
-300,1000,-400,1000,-300,1000,100,0,720000.0
-300,1000,-100,1000,-700,600,0,0,1000000.0
-500,1000,-200,800,-300,0,3000,0,600000.0
0,0,3000,0,3000,0,3000,0,100000.0
-800,1000,200,0,3000,0,3000,0,745400.0
100,0,3000,0,3000,0,3000,0,0.0
-100,1000,-200,1000,-400,1000,-500,200,450100.0
100,400,-200,400,-100,400,-200,0,50000.0
0,1000,-100,1000,-600,0,3000,0,150000.0
-200,1000,-100,1000,-100,1000,-200,0,500000.0
200,0,3000,0,3000,0,3000,0,-40000.0
-400,1000,0,1000,0,1000,-100,0,550000.0
-200,1000,-200,1000,-700,1000,-500,0,1150000.0
-200,1000,-800,1000,-200,0,3000,0,1150000.0
0,0,3000,0,3000,0,3000,0,50000.0
-600,1000,-100,0,3000,0,3000,0,710000.0
-200,1000,-500,1000,0,0,3000,0,700000.0
-100,1000,-100,1000,-400,0,3000,0,440000.0
-200,1000,100,1000,-500,1000,-400,0,1150000.0
-100,1000,-100,1000,-700,1000,100,0,201400.0
-100,1000,-100,1000,-700,1000,-1100,0,1330500.0
-900,400,0,0,3000,0,3000,0,950000.0
0,1000,-800,1000,0,0,3000,0,450000.0
-200,1000,-300,0,3000,0,3000,0,450000.0
-600,600,100,0,3000,0,3000,0,700000.0
-700,1000,-400,1000,-1100,1000,-300,0,2080000.0
-600,1000,100,1000,-900,1000,-400,0,1070000.0
100,0,3000,0,3000,0,3000,0,300.0
100,1000,-100,1000,-500,1000,-100,100,220000.0
-400,0,3000,0,3000,0,3000,0,560000.0
-100,1000,-100,1000,-300,1000,-200,0,700000.0
200,0,3000,0,3000,0,3000,0,-120100.0
-1200,1000,300,0,3000,0,3000,0,1200000.0
-1200,0,3000,0,3000,0,3000,0,1280000.0
-500,0,3000,0,3000,0,3000,0,590000.0
-800,1000,100,0,3000,0,3000,0,770000.0
-200,1000,100,0,3000,0,3000,0,60300.0
100,1000,-100,1000,-400,800,100,0,300000.0
0,0,3000,0,3000,0,3000,0,59900.0
100,1000,0,1000,-600,0,3000,0,400000.0
-300,1000,-100,1000,-400,1000,-500,200,1540000.0
300,0,3000,0,3000,0,3000,0,-200000.0
0,1000,-300,1000,-200,1000,100,0,200000.0
200,0,3000,0,3000,0,3000,0,-80000.0
-200,1000,-200,0,3000,0,3000,0,300000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-100,1000,0,1000,-700,1000,-200,0,470000.0
100,0,3000,0,3000,0,3000,0,0.0
0,0,3000,0,3000,0,3000,0,50000.0
0,1000,-400,1000,-100,1000,-100,0,250000.0
100,0,3000,0,3000,0,3000,0,0.0
200,0,3000,0,3000,0,3000,0,-100000.0
-200,1000,-100,0,3000,0,3000,0,350000.0
100,0,3000,0,3000,0,3000,0,0.0
-400,1000,-300,600,-200,200,-100,0,810000.0
100,1000,-100,1000,-500,1000,-900,0,720000.0
0,1000,-300,1000,-300,1000,100,0,428300.0
-700,1000,-700,1000,0,0,3000,0,1010000.0
-300,1000,-500,1000,-500,1000,100,0,770000.0
-100,1000,0,1000,-1200,100,-100,0,410000.0
100,0,3000,0,3000,0,3000,0,50000.0
-200,800,0,0,3000,0,3000,0,270000.0
100,1000,0,1000,-900,1000,-100,0,200000.0
-300,1000,0,1000,-300,0,3000,0,450000.0
0,1000,-100,1000,-200,200,-400,0,70000.0
-700,1000,-700,0,3000,0,3000,0,1500000.0
100,0,3000,0,3000,0,3000,0,100000.0
-300,1000,-1000,800,-200,0,3000,0,1316100.0
100,1000,-200,1000,-400,0,3000,0,100000.0
200,1000,0,1000,-1100,1000,-100,0,360000.0
-1600,1000,-300,1000,-100,1000,100,0,1910000.0
-300,1000,-500,1000,-1300,1000,0,0,1950000.0
-100,900,0,900,200,0,3000,0,90000.0
-100,0,3000,0,3000,0,3000,0,200000.0
-200,1000,-200,1000,-800,0,3000,0,1335000.0
-400,1000,-600,1000,-100,0,3000,0,904400.0
-200,0,3000,0,3000,0,3000,0,264900.0
-600,1000,0,0,3000,0,3000,0,650000.0
-100,1000,100,0,3000,0,3000,0,150000.0
0,0,3000,0,3000,0,3000,0,50000.0
200,0,3000,0,3000,0,3000,0,-100000.0
-100,1000,-300,0,3000,0,3000,0,400000.0
-100,1000,200,0,3000,0,3000,0,50000.0
-100,1000,-800,250,200,0,3000,0,600000.0
100,1000,-400,1000,200,1000,-400,0,0.0
-300,1000,-300,0,3000,0,3000,0,750000.0
200,0,3000,0,3000,0,3000,0,-99000.0
100,0,3000,0,3000,0,3000,0,-50000.0
-200,1000,-200,1000,-300,0,3000,0,300000.0
-200,0,3000,0,3000,0,3000,0,250000.0
-200,1000,-400,0,3000,0,3000,0,384000.0
-200,0,3000,0,3000,0,3000,0,250000.0
200,0,3000,0,3000,0,3000,0,-150000.0
-800,1000,-1000,1000,-500,1000,-500,0,2728400.0
200,1000,-400,1000,-200,1000,-900,0,821000.0
-300,1000,-100,0,3000,0,3000,0,450000.0
0,0,3000,0,3000,0,3000,0,50000.0
0,0,3000,0,3000,0,3000,0,100000.0
-200,1000,-400,1000,-600,1000,-300,0,1050000.0
0,0,3000,0,3000,0,3000,0,100000.0
-100,0,3000,0,3000,0,3000,0,150000.0
0,0,3000,0,3000,0,3000,0,50000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-400,1000,-400,1000,-400,1000,100,0,1050000.0
-100,1000,0,1000,-700,1000,-400,0,750000.0
0,0,3000,0,3000,0,3000,0,50000.0
0,1000,-100,1000,-100,1000,-400,0,50000.0
0,1000,-500,1000,-500,0,3000,0,550000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-400,0,3000,0,3000,0,3000,0,450000.0
0,1000,-600,1000,-200,1000,-300,0,800000.0
-100,1000,-100,1000,-400,0,3000,0,200000.0
-200,1000,-200,1000,-300,1000,-700,0,350000.0
0,1000,-600,1000,-500,1000,-200,0,950000.0
-300,1000,-500,1000,-300,400,0,0,610000.0
0,1000,-500,1000,-500,1000,-100,0,150000.0
-100,1000,-1100,1000,-300,1000,-400,0,750000.0
-500,1000,-600,1000,-200,1000,-400,0,1250000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-500,1000,0,0,3000,0,3000,0,450000.0
-200,1000,-300,1000,0,0,3000,0,350000.0
-200,0,3000,0,3000,0,3000,0,250000.0
-200,1000,0,1000,-500,1000,-200,0,550000.0
-100,0,3000,0,3000,0,3000,0,150000.0
-100,1000,-200,1000,-1200,0,3000,0,1350000.0
-100,1000,-500,500,100,0,3000,0,500000.0
-100,0,3000,0,3000,0,3000,0,150000.0
